freq,unit,sector,cofog99,na_item,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,PC_GDP,S1313,GF1003,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1003,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1003,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1004,TE,BE	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1004,TE,BG	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1004,TE,CH	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.2 
A,PC_GDP,S1313,GF1004,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1004,TE,CZ	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 
A,PC_GDP,S1313,GF1004,TE,DK	3.8 	3.7 	3.7 	3.6 	3.6 	3.7 	3.6 
A,PC_GDP,S1313,GF1004,TE,EE	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1004,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1004,TE,ES	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 p
A,PC_GDP,S1313,GF1004,TE,FI	2.0 b	2.0 	1.9 	1.9 	2.0 	2.0 	2.0 
A,PC_GDP,S1313,GF1004,TE,FR	0.6 	0.6 	0.6 	0.6 	0.6 	0.7 p	0.6 p
A,PC_GDP,S1313,GF1004,TE,HR	0.7 	0.2 	0.3 	0.3 	0.3 	0.4 	0.4 
A,PC_GDP,S1313,GF1004,TE,HU	0.2 	0.2 	0.2 	0.3 	0.3 	0.3 	0.3 
A,PC_GDP,S1313,GF1004,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1004,TE,IS	1.0 	1.1 	1.0 	1.1 	1.1 	1.3 	1.2 
A,PC_GDP,S1313,GF1004,TE,IT	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.2 
A,PC_GDP,S1313,GF1004,TE,LT	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1004,TE,LU	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 
A,PC_GDP,S1313,GF1004,TE,LV	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1004,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1004,TE,NL	0.6 	0.6 	0.7 	0.7 	0.7 	0.8 	0.8 
A,PC_GDP,S1313,GF1004,TE,NO	2.0 	2.1 	2.1 	2.0 	2.1 	2.1 	1.8 
A,PC_GDP,S1313,GF1004,TE,PL	0.8 	1.9 	2.1 	2.0 	2.3 	2.6 	2.3 
A,PC_GDP,S1313,GF1004,TE,PT	0.0 	0.0 	0.1 	0.1 	0.1 	0.2 	0.1 p
A,PC_GDP,S1313,GF1004,TE,RO	0.3 	0.4 	0.4 	0.4 	0.3 	0.3 	0.3 
A,PC_GDP,S1313,GF1004,TE,SE	0.9 	0.9 	0.9 	0.9 	0.9 	0.9 	0.9 
A,PC_GDP,S1313,GF1004,TE,SI	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 
A,PC_GDP,S1313,GF1004,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1313,GF1005,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,DK	1.3 	1.2 	1.1 	1.1 	1.1 	1.2 	1.1 
A,PC_GDP,S1313,GF1005,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1005,TE,FI	0.3 b	0.3 	0.3 	0.2 	0.2 	0.3 	0.3 
A,PC_GDP,S1313,GF1005,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1313,GF1005,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,HU	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,NL	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1005,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,PL	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1005,TE,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1005,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,SE	0.2 	0.2 	0.2 	0.3 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1005,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1005,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,BG	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1006,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,DK	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.6 
A,PC_GDP,S1313,GF1006,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1006,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1313,GF1006,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,HU	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,IE	0.4 	0.4 	0.5 	0.6 	0.8 	0.7 	0.7 
A,PC_GDP,S1313,GF1006,TE,IS	0.2 	0.3 	0.0 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1006,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,LT	0.1 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,LU	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1006,TE,LV	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1006,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,NO	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 
A,PC_GDP,S1313,GF1006,TE,PL	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,PT	0.2 	0.2 	0.1 	0.1 	0.1 	0.2 	0.2 p
A,PC_GDP,S1313,GF1006,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1006,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1007,TE,BE	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 
A,PC_GDP,S1313,GF1007,TE,BG	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,CH	0.7 	0.7 	0.7 	0.7 	0.6 	0.7 	0.6 
A,PC_GDP,S1313,GF1007,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1007,TE,CZ	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,DK	1.6 	1.6 	1.5 	1.5 	1.3 	1.3 	1.1 
A,PC_GDP,S1313,GF1007,TE,EE	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1007,TE,ES	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 p
A,PC_GDP,S1313,GF1007,TE,FI	0.8 b	0.8 	0.5 	0.5 	0.5 	0.5 	0.5 
A,PC_GDP,S1313,GF1007,TE,FR	0.7 	0.7 	0.7 	0.7 	0.7 	0.8 p	0.8 p
A,PC_GDP,S1313,GF1007,TE,HR	0.1 	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,HU	0.3 	0.2 	0.2 	0.2 	0.3 	0.3 	0.2 
A,PC_GDP,S1313,GF1007,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1007,TE,IS	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1007,TE,IT	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,LT	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 
A,PC_GDP,S1313,GF1007,TE,LU	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1007,TE,LV	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 
A,PC_GDP,S1313,GF1007,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1007,TE,NL	1.5 	1.5 	1.5 	1.5 	1.4 	1.5 	1.5 
A,PC_GDP,S1313,GF1007,TE,NO	0.7 	0.8 	0.8 	0.7 	0.7 	0.7 	0.6 
A,PC_GDP,S1313,GF1007,TE,PL	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 
A,PC_GDP,S1313,GF1007,TE,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1007,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 
A,PC_GDP,S1313,GF1007,TE,SE	0.8 	1.1 	1.0 	0.8 	0.7 	0.6 	0.6 
A,PC_GDP,S1313,GF1007,TE,SI	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,PC_GDP,S1313,GF1007,TE,SK	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 
A,PC_GDP,S1313,GF1008,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1313,GF1008,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1313,GF1008,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1008,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1313,GF1008,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1313,GF1008,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,PT	0.0 	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1313,GF1008,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1008,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,BE	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1009,TE,BG	0.3 	0.1 	0.2 	0.2 	0.1 	0.2 	0.1 
A,PC_GDP,S1313,GF1009,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,DK	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 
A,PC_GDP,S1313,GF1009,TE,EE	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.0 
A,PC_GDP,S1313,GF1009,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1313,GF1009,TE,FI	0.1 b	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,FR	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 p	0.2 p
A,PC_GDP,S1313,GF1009,TE,HR	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1009,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,IS	0.3 	0.3 	0.2 	0.3 	0.3 	0.4 	0.3 
A,PC_GDP,S1313,GF1009,TE,IT	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1009,TE,LT	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1313,GF1009,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,LV	0.1 	0.1 	0.1 	0.2 	0.2 	0.1 	0.2 
A,PC_GDP,S1313,GF1009,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,PL	0.0 	0.0 	0.0 	0.1 	0.0 	0.1 	0.0 
A,PC_GDP,S1313,GF1009,TE,PT	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 p
A,PC_GDP,S1313,GF1009,TE,RO	0.2 	0.2 	0.2 	0.3 	0.2 	0.2 	0.1 
A,PC_GDP,S1313,GF1009,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,GF1009,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1313,TOTAL,TE,AT	8.5 	8.4 	8.4 	8.4 	8.4 	8.9 	9.1 
A,PC_GDP,S1313,TOTAL,TE,BE	7.0 	6.9 	6.9 	7.1 	6.9 	7.3 	6.9 
A,PC_GDP,S1313,TOTAL,TE,BG	10.3 	6.9 	7.0 	7.3 	7.4 	7.1 	8.1 
A,PC_GDP,S1313,TOTAL,TE,CH	7.2 	7.2 	7.4 	7.1 	7.2 	7.6 	7.4 
A,PC_GDP,S1313,TOTAL,TE,CY	1.6 	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 
A,PC_GDP,S1313,TOTAL,TE,CZ	11.4 	10.3 	10.7 	11.7 	11.7 	13.0 	12.9 
A,PC_GDP,S1313,TOTAL,TE,DE	7.9 	8.0 	7.9 	8.1 	8.2 p	8.8 p	8.7 p
A,PC_GDP,S1313,TOTAL,TE,DK	34.8 	34.1 	33.5 	33.1 	33.0 	34.5 	33.8 
A,PC_GDP,S1313,TOTAL,TE,EA19	9.9 	9.7 	9.6 	9.6 	9.7 	10.3 	10.1 
A,PC_GDP,S1313,TOTAL,TE,EA20	9.9 	9.7 	9.6 	9.6 	9.7 	10.4 	10.1 
A,PC_GDP,S1313,TOTAL,TE,EE	9.3 	9.1 	9.5 	9.5 	10.0 	10.5 	10.1 
A,PC_GDP,S1313,TOTAL,TE,EL	3.4 	3.5 	3.5 	3.7 	3.4 	4.0 	4.0 
A,PC_GDP,S1313,TOTAL,TE,ES	6.1 	5.8 	5.9 	5.8 	6.0 	6.4 	6.4 p
A,PC_GDP,S1313,TOTAL,TE,EU27_2020	11.1 	10.9 	10.8 	10.8 	10.9 	11.6 	11.3 
A,PC_GDP,S1313,TOTAL,TE,FI	23.0 b	22.4 	21.7 	21.8 	22.0 	23.0 	22.8 
A,PC_GDP,S1313,TOTAL,TE,FR	11.4 	11.1 	11.1 	11.0 	11.2 	11.6 p	11.2 p
A,PC_GDP,S1313,TOTAL,TE,HR	12.1 	11.7 	11.5 	12.2 	12.6 	14.3 	13.1 
A,PC_GDP,S1313,TOTAL,TE,HU	7.8 	6.0 	6.2 	6.4 	6.7 	6.4 	6.0 
A,PC_GDP,S1313,TOTAL,TE,IE	2.1 	2.1 	2.1 	2.2 	2.4 	2.4 	2.2 
A,PC_GDP,S1313,TOTAL,TE,IS	12.6 	12.4 	14.0 	13.5 	13.2 	14.7 	14.4 
A,PC_GDP,S1313,TOTAL,TE,IT	14.6 	14.3 	13.9 	13.9 	13.9 	15.4 	14.9 
A,PC_GDP,S1313,TOTAL,TE,LT	7.9 	7.8 	7.7 	8.1 	8.5 	9.7 	9.1 
A,PC_GDP,S1313,TOTAL,TE,LU	4.3 	4.6 	4.6 	4.8 	4.9 	4.9 	4.7 
A,PC_GDP,S1313,TOTAL,TE,LV	10.0 	10.1 	11.0 	11.3 	10.8 	11.0 	10.8 
A,PC_GDP,S1313,TOTAL,TE,MT	0.5 	0.5 	0.4 	0.5 	0.5 	0.5 	0.4 
A,PC_GDP,S1313,TOTAL,TE,NL	14.0 	13.6 	13.2 	13.1 	13.0 	14.0 	13.5 
A,PC_GDP,S1313,TOTAL,TE,NO	16.3 	17.1 	16.9 	16.5 	17.5 	18.4 	15.9 
A,PC_GDP,S1313,TOTAL,TE,PL	12.9 	13.0 	13.4 	14.2 	14.3 	14.8 	14.2 
A,PC_GDP,S1313,TOTAL,TE,PT	5.9 	5.7 	5.8 	5.8 	5.7 	6.6 	6.9 p
A,PC_GDP,S1313,TOTAL,TE,RO	9.9 	9.2 	8.9 	8.1 	8.4 	9.4 	8.9 
A,PC_GDP,S1313,TOTAL,TE,SE	24.3 	25.0 	24.9 	25.3 	25.0 	25.4 	24.5 
A,PC_GDP,S1313,TOTAL,TE,SI	8.9 	8.2 	8.2 	8.5 	8.4 	8.9 	8.9 
A,PC_GDP,S1313,TOTAL,TE,SK	7.4 	6.6 	7.0 	7.1 	7.5 	7.7 	7.8 
A,PC_GDP,S1314,GF01,TE,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,BE	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,DE	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p	0.0 p
A,PC_GDP,S1314,GF01,TE,DK	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,EA19	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1314,GF01,TE,EA20	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1314,GF01,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,EL	0.0 	0.0 	0.0 	0.0 	0.3 	0.3 	0.2 
A,PC_GDP,S1314,GF01,TE,ES	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.5 p
A,PC_GDP,S1314,GF01,TE,EU27_2020	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GDP,S1314,GF01,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,FR	0.3 	0.3 	0.2 	0.2 	0.2 	0.2 p	0.2 p
A,PC_GDP,S1314,GF01,TE,HR	4.1 	3.6 	3.5 	3.6 	3.7 	4.0 	4.2 
A,PC_GDP,S1314,GF01,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.1 
